itrial,dataset,method,coverage,width,L2_lambda
0,wave,IF2-jackknife+,0.93,1.8609960903814968,96.0
0,wave,IF2-JAWA,0.93,1.868492922465268,96.0
0,wave,IF2-JAWAmm,0.945,1.93520523894815,96.0
0,wave,IF3-jackknife,0.94,1.8661356588708604,96.0
0,wave,IF3-jackknife-mm,0.955,1.957881265399525,96.0
0,wave,IF3-jackknife+,0.935,1.8661356588708604,96.0
0,wave,IF3-JAWA,0.935,1.8730017191379846,96.0
0,wave,IF3-JAWAmm,0.95,1.9414813587751172,96.0
0,wave,IF1-jackknife,0.93,2.343450295582776,128.0
0,wave,IF1-jackknife-mm,0.93,2.4175221766411665,128.0
0,wave,IF1-jackknife+,0.93,2.341118237686749,128.0
0,wave,IF1-JAWA,0.93,2.3486026341848527,128.0
0,wave,IF1-JAWAmm,0.93,2.3981301563739432,128.0
0,wave,IF2-jackknife,0.93,2.3658892072731357,128.0
0,wave,IF2-jackknife-mm,0.935,2.4476709021587157,128.0
0,wave,IF2-jackknife+,0.93,2.3610240708249384,128.0
0,wave,IF2-JAWA,0.93,2.369710517787697,128.0
0,wave,IF2-JAWAmm,0.93,2.4267139664186677,128.0
0,wave,IF3-jackknife,0.93,2.3679295368299367,128.0
0,wave,IF3-jackknife-mm,0.935,2.4504215745906994,128.0
0,wave,IF3-jackknife+,0.93,2.3627297869215154,128.0
0,wave,IF3-JAWA,0.93,2.3717370403386755,128.0
0,wave,IF3-JAWAmm,0.93,2.429241458329808,128.0
1,wave,IF1-jackknife,0.27,0.08821112287079869,0.5
1,wave,IF1-jackknife-mm,0.305,0.0975941859500784,0.5
1,wave,IF1-jackknife+,0.27,0.08825113500906473,0.5
1,wave,IF1-JAWA,0.27,0.08892404486892766,0.5
1,wave,IF1-JAWAmm,0.305,0.09721665583917094,0.5
1,wave,IF2-jackknife,0.36,0.11835162598118298,0.5
1,wave,IF2-jackknife-mm,0.415,0.1335336603669547,0.5
1,wave,IF2-jackknife+,0.36,0.11777252686715395,0.5
1,wave,IF2-JAWA,0.36,0.11846861113510121,0.5
1,wave,IF2-JAWAmm,0.41,0.1310610341042734,0.5
1,wave,IF3-jackknife,0.455,0.14238536883987524,0.5
1,wave,IF3-jackknife-mm,0.495,0.1613996233261537,0.5
1,wave,IF3-jackknife+,0.425,0.13994636984118694,0.5
1,wave,IF3-JAWA,0.43,0.1409604135350067,0.5
1,wave,IF3-JAWAmm,0.485,0.1560336103210334,0.5
1,wave,IF1-jackknife,0.5,0.08676103358100828,1.0
1,wave,IF1-jackknife-mm,0.575,0.09608660395705326,1.0
1,wave,IF1-jackknife+,0.505,0.08647553283048938,1.0
1,wave,IF1-JAWA,0.51,0.08705317254661238,1.0
1,wave,IF1-JAWAmm,0.555,0.09410901027459165,1.0
1,wave,IF2-jackknife,0.595,0.10289162108183936,1.0
1,wave,IF2-jackknife-mm,0.635,0.11694237670934934,1.0
1,wave,IF2-jackknife+,0.6,0.102417134136529,1.0
1,wave,IF2-JAWA,0.6,0.10295430661899291,1.0
1,wave,IF2-JAWAmm,0.63,0.11480864747571831,1.0
1,wave,IF3-jackknife,0.625,0.11333495153657314,1.0
1,wave,IF3-jackknife-mm,0.67,0.12957147371430905,1.0
1,wave,IF3-jackknife+,0.625,0.11220359048711458,1.0
1,wave,IF3-JAWA,0.625,0.11297669619450312,1.0
1,wave,IF3-JAWAmm,0.665,0.12819794692516157,1.0
1,wave,IF1-jackknife,0.86,0.07872212105285015,2.0
1,wave,IF1-jackknife-mm,0.895,0.0895622066680496,2.0
1,wave,IF1-jackknife+,0.86,0.0791040414271436,2.0
1,wave,IF1-JAWA,0.87,0.07986748864712821,2.0
1,wave,IF1-JAWAmm,0.895,0.08922969637572076,2.0
1,wave,IF2-jackknife,0.88,0.08350775322963866,2.0
1,wave,IF2-jackknife-mm,0.91,0.09760164672540622,2.0
1,wave,IF2-jackknife+,0.88,0.08386003143074,2.0
1,wave,IF2-JAWA,0.885,0.08464362570365164,2.0
