itrial,dataset,method,coverage,width,L2_lambda
0,superconduct,IF1-jackknife,0.515,0.6969039236238788,0.5
0,superconduct,IF1-jackknife-mm,0.59,0.8013181803733094,0.5
0,superconduct,IF1-jackknife+,0.53,0.7018089358565723,0.5
0,superconduct,IF1-JAWA,0.535,0.7180090335630869,0.5
0,superconduct,IF1-JAWAmm,0.57,0.7933762469503611,0.5
0,superconduct,IF2-jackknife,0.59,0.817936103955887,0.5
0,superconduct,IF2-jackknife-mm,0.64,0.9601235320359398,0.5
0,superconduct,IF2-jackknife+,0.575,0.8150905285898664,0.5
0,superconduct,IF2-JAWA,0.58,0.8246610616263564,0.5
0,superconduct,IF2-JAWAmm,0.625,0.8988015273458483,0.5
0,superconduct,IF3-jackknife,0.595,0.851812962989791,0.5
0,superconduct,IF3-jackknife-mm,0.65,1.0050735824723016,0.5
0,superconduct,IF3-jackknife+,0.59,0.8480826956101011,0.5
0,superconduct,IF3-JAWA,0.6,0.8541791360096145,0.5
0,superconduct,IF3-JAWAmm,0.65,0.9959815854105185,0.5
0,superconduct,IF1-jackknife,0.585,0.837187419835643,1.0
0,superconduct,IF1-jackknife-mm,0.625,0.9393760476510808,1.0
0,superconduct,IF1-jackknife+,0.57,0.8293952738390002,1.0
0,superconduct,IF1-JAWA,0.58,0.8389268373224084,1.0
0,superconduct,IF1-JAWAmm,0.535,0.7442676272755359,1.0
0,superconduct,IF2-jackknife,0.59,0.8676815094036352,1.0
0,superconduct,IF2-jackknife-mm,0.645,1.0007018851549754,1.0
0,superconduct,IF2-jackknife+,0.585,0.860631578048247,1.0
0,superconduct,IF2-JAWA,0.59,0.8707934014337049,1.0
0,superconduct,IF2-JAWAmm,0.57,0.8171271031402696,1.0
0,superconduct,IF3-jackknife,0.59,0.8739442351133841,1.0
0,superconduct,IF3-jackknife-mm,0.66,1.0328413780605794,1.0
0,superconduct,IF3-jackknife+,0.585,0.8683193011315197,1.0
0,superconduct,IF3-JAWA,0.61,0.8797536985482799,1.0
0,superconduct,IF3-JAWAmm,0.595,0.8668774292286329,1.0
0,superconduct,IF1-jackknife,0.58,0.8292767921080093,2.0
0,superconduct,IF1-jackknife-mm,0.65,0.9443264344002578,2.0
0,superconduct,IF1-jackknife+,0.58,0.8258850588888955,2.0
0,superconduct,IF1-JAWA,0.585,0.8340870879838649,2.0
0,superconduct,IF1-JAWAmm,0.615,0.8785755079853121,2.0
0,superconduct,IF2-jackknife,0.63,0.9432172287265987,2.0
0,superconduct,IF2-jackknife-mm,0.695,1.105173222635061,2.0
0,superconduct,IF2-jackknife+,0.635,0.9369544256345055,2.0
0,superconduct,IF2-JAWA,0.64,0.9438245004921622,2.0
0,superconduct,IF2-JAWAmm,0.69,1.0864343147710755,2.0
0,superconduct,IF3-jackknife,0.645,1.011067674449342,2.0
0,superconduct,IF3-jackknife-mm,0.715,1.1984309848660955,2.0
0,superconduct,IF3-jackknife+,0.655,1.0156060403664047,2.0
0,superconduct,IF3-JAWA,0.665,1.0310970736336622,2.0
0,superconduct,IF3-JAWAmm,0.715,1.1911532292814029,2.0
0,superconduct,IF1-jackknife,0.685,1.0667214034328956,4.0
0,superconduct,IF1-jackknife-mm,0.755,1.193108801009439,4.0
0,superconduct,IF1-jackknife+,0.685,1.0667214034328953,4.0
0,superconduct,IF1-JAWA,0.685,1.0715883986495909,4.0
0,superconduct,IF1-JAWAmm,0.735,1.1657628720633908,4.0
0,superconduct,IF2-jackknife,0.75,1.2289877993705967,4.0
0,superconduct,IF2-jackknife-mm,0.825,1.4444962608096656,4.0
0,superconduct,IF2-jackknife+,0.755,1.2289877993705967,4.0
0,superconduct,IF2-JAWA,0.755,1.2370104275973952,4.0
0,superconduct,IF2-JAWAmm,0.82,1.4328774393257544,4.0
0,superconduct,IF3-jackknife,0.77,1.3113941016870043,4.0
0,superconduct,IF3-jackknife-mm,0.9,2.172215604629376,4.0
0,superconduct,IF3-jackknife+,0.765,1.304494120587095,4.0
0,superconduct,IF3-JAWA,0.765,1.3139028168494375,4.0
0,superconduct,IF3-JAWAmm,0.9,2.1523911864097554,4.0
0,superconduct,IF1-jackknife,0.765,1.311729861634028,8.0
0,superconduct,IF1-jackknife-mm,0.805,1.469675430931701,8.0
0,superconduct,IF1-jackknife+,0.755,1.3117298616340278,8.0
0,superconduct,IF1-JAWA,0.76,1.3184670366797446,8.0
0,superconduct,IF1-JAWAmm,0.8,1.400174659900438,8.0
0,superconduct,IF2-jackknife,0.8,1.5371427600144132,8.0
0,superconduct,IF2-jackknife-mm,0.87,1.7881056215845361,8.0
0,superconduct,IF2-jackknife+,0.795,1.5199341268960598,8.0
0,superconduct,IF2-JAWA,0.795,1.534018097023481,8.0
0,superconduct,IF2-JAWAmm,0.86,1.7167201586463383,8.0
0,superconduct,IF3-jackknife,0.815,1.5839860470966531,8.0
0,superconduct,IF3-jackknife-mm,0.925,2.0509311242068415,8.0
0,superconduct,IF3-jackknife+,0.815,1.5858183933873582,8.0
0,superconduct,IF3-JAWA,0.82,1.5951531318526775,8.0
0,superconduct,IF3-JAWAmm,0.925,2.0364256655972106,8.0
0,superconduct,IF1-jackknife,0.765,1.6245781539172743,16.0
0,superconduct,IF1-jackknife-mm,0.845,1.8221798877173194,16.0
0,superconduct,IF1-jackknife+,0.765,1.6260060272066412,16.0
0,superconduct,IF1-JAWA,0.765,1.6386903490512394,16.0
0,superconduct,IF1-JAWAmm,0.84,1.8133609297671656,16.0
0,superconduct,IF2-jackknife,0.775,1.769592422624836,16.0
0,superconduct,IF2-jackknife-mm,0.875,2.0557187690848755,16.0
0,superconduct,IF2-jackknife+,0.79,1.7717292686242003,16.0
0,superconduct,IF2-JAWA,0.8,1.8373616188354056,16.0
0,superconduct,IF2-JAWAmm,0.875,1.9679104661003812,16.0
0,superconduct,IF3-jackknife,0.79,1.8819956615292703,16.0
0,superconduct,IF3-jackknife-mm,0.885,2.2177324361824535,16.0
0,superconduct,IF3-jackknife+,0.82,1.9125615252362667,16.0
0,superconduct,IF3-JAWA,0.83,1.9371470354940268,16.0
0,superconduct,IF3-JAWAmm,0.88,2.2065666408477718,16.0
0,superconduct,IF1-jackknife,0.775,1.695821645426085,32.0
0,superconduct,IF1-jackknife-mm,0.855,1.890591062111049,32.0
0,superconduct,IF1-jackknife+,0.775,1.68848478004716,32.0
0,superconduct,IF1-JAWA,0.78,1.6960139182731568,32.0
0,superconduct,IF1-JAWAmm,0.85,1.8409589590737947,32.0
0,superconduct,IF2-jackknife,0.81,1.9365103229090679,32.0
0,superconduct,IF2-jackknife-mm,0.905,2.2004592912906213,32.0
0,superconduct,IF2-jackknife+,0.815,1.9365103229090677,32.0
0,superconduct,IF2-JAWA,0.815,1.9532256299559094,32.0
0,superconduct,IF2-JAWAmm,0.905,2.1392656024357257,32.0
0,superconduct,IF3-jackknife,0.84,2.0490767281088607,32.0
0,superconduct,IF3-jackknife-mm,0.92,2.3554188722281357,32.0
0,superconduct,IF3-jackknife+,0.865,2.0529849410604433,32.0
0,superconduct,IF3-JAWA,0.865,2.06751013887327,32.0
0,superconduct,IF3-JAWAmm,0.92,2.350665082711859,32.0
0,superconduct,IF1-jackknife,0.83,1.8725085090624551,64.0
0,superconduct,IF1-jackknife-mm,0.9,2.056755476222868,64.0
0,superconduct,IF1-jackknife+,0.845,1.876438197117641,64.0
0,superconduct,IF1-JAWA,0.845,1.8902037294106164,64.0
0,superconduct,IF1-JAWAmm,0.9,2.032318710197607,64.0
0,superconduct,IF2-jackknife,0.87,2.1147279601256206,64.0
0,superconduct,IF2-jackknife-mm,0.935,2.3577740810217236,64.0
0,superconduct,IF2-jackknife+,0.88,2.1233745289093804,64.0
0,superconduct,IF2-JAWA,0.88,2.1288209895563783,64.0
0,superconduct,IF2-JAWAmm,0.935,2.356278590617312,64.0
0,superconduct,IF3-jackknife,0.89,2.2934093599710814,64.0
0,superconduct,IF3-jackknife-mm,0.945,2.5546503638574336,64.0
0,superconduct,IF3-jackknife+,0.895,2.3111205719851347,64.0
0,superconduct,IF3-JAWA,0.895,2.3212599574116917,64.0
0,superconduct,IF3-JAWAmm,0.945,2.5500023759795933,64.0
0,superconduct,IF1-jackknife,0.9,2.3013493686476085,96.0
0,superconduct,IF1-jackknife-mm,0.945,2.4773305026676677,96.0
0,superconduct,IF1-jackknife+,0.9,2.3056245744403467,96.0
0,superconduct,IF1-JAWA,0.9,2.31649597802359,96.0
0,superconduct,IF1-JAWAmm,0.945,2.4660177416398885,96.0
0,superconduct,IF2-jackknife,0.915,2.4812214656046527,96.0
0,superconduct,IF2-jackknife-mm,0.955,2.698954885664243,96.0
0,superconduct,IF2-jackknife+,0.915,2.5025363558086866,96.0
0,superconduct,IF2-JAWA,0.915,2.5129644520621466,96.0
0,superconduct,IF2-JAWAmm,0.955,2.6935923068861536,96.0
0,superconduct,IF3-jackknife,0.92,2.5747218951729733,96.0
0,superconduct,IF3-jackknife-mm,0.955,2.807117514010651,96.0
0,superconduct,IF3-jackknife+,0.915,2.5791812256429147,96.0
0,superconduct,IF3-JAWA,0.915,2.5894449986403263,96.0
0,superconduct,IF3-JAWAmm,0.955,2.789292497719979,96.0
0,superconduct,IF1-jackknife,0.915,2.670019501554793,128.0
0,superconduct,IF1-jackknife-mm,0.95,2.805158000445914,128.0
0,superconduct,IF1-jackknife+,0.915,2.682051348485789,128.0
0,superconduct,IF1-JAWA,0.915,2.695568258225801,128.0
0,superconduct,IF1-JAWAmm,0.95,2.8021059782742226,128.0
0,superconduct,IF2-jackknife,0.925,2.8160864604120928,128.0
0,superconduct,IF2-jackknife-mm,0.96,2.975384815491605,128.0
0,superconduct,IF2-jackknife+,0.92,2.8160864604120928,128.0
0,superconduct,IF2-JAWA,0.92,2.826045002910445,128.0
0,superconduct,IF2-JAWAmm,0.96,2.9728563139123754,128.0
0,superconduct,IF3-jackknife,0.93,2.8521445530864384,128.0
0,superconduct,IF3-jackknife-mm,0.96,3.014806853811776,128.0
0,superconduct,IF3-jackknife+,0.92,2.8462787307344355,128.0
0,superconduct,IF3-JAWA,0.92,2.856036085626436,128.0
0,superconduct,IF3-JAWAmm,0.96,2.9792096093060336,128.0
1,superconduct,IF1-jackknife,0.525,0.770380224767129,0.5
1,superconduct,IF1-jackknife-mm,0.575,0.8811907335475764,0.5
1,superconduct,IF1-jackknife+,0.52,0.770380224767129,0.5
1,superconduct,IF1-JAWA,0.53,0.7909742894956329,0.5
1,superconduct,IF1-JAWAmm,0.565,0.8171040054680341,0.5
1,superconduct,IF2-jackknife,0.55,0.8370812609044755,0.5
1,superconduct,IF2-jackknife-mm,0.625,0.98880395095621,0.5
1,superconduct,IF2-jackknife+,0.56,0.8413666296040809,0.5
1,superconduct,IF2-JAWA,0.575,0.8535343071417996,0.5
1,superconduct,IF2-JAWAmm,0.615,0.9837904057777622,0.5
1,superconduct,IF3-jackknife,0.59,0.9089545663672565,0.5
1,superconduct,IF3-jackknife-mm,0.635,1.0870247213229525,0.5
1,superconduct,IF3-jackknife+,0.59,0.9003879987471358,0.5
1,superconduct,IF3-JAWA,0.59,0.909427445962818,0.5
1,superconduct,IF3-JAWAmm,0.635,1.0680226866730762,0.5
1,superconduct,IF1-jackknife,0.55,0.8707069980447502,1.0
1,superconduct,IF1-jackknife-mm,0.605,0.995695305786606,1.0
1,superconduct,IF1-jackknife+,0.55,0.8673119668741456,1.0
1,superconduct,IF1-JAWA,0.555,0.875942282994255,1.0
1,superconduct,IF1-JAWAmm,0.565,0.9037051017758022,1.0
1,superconduct,IF2-jackknife,0.575,0.924561081633172,1.0
1,superconduct,IF2-jackknife-mm,0.64,1.1061062359175124,1.0
1,superconduct,IF2-jackknife+,0.58,0.924561081633172,1.0
1,superconduct,IF2-JAWA,0.58,0.9386716913500416,1.0
1,superconduct,IF2-JAWAmm,0.61,1.032043909184333,1.0
1,superconduct,IF3-jackknife,0.59,0.9625518434876004,1.0
1,superconduct,IF3-jackknife-mm,0.665,1.1741343475567496,1.0
1,superconduct,IF3-jackknife+,0.585,0.9625518434876003,1.0
1,superconduct,IF3-JAWA,0.595,0.9682339115768809,1.0
1,superconduct,IF3-JAWAmm,0.665,1.1692954765803871,1.0
1,superconduct,IF1-jackknife,0.595,1.0417719622079225,2.0
1,superconduct,IF1-jackknife-mm,0.66,1.1860566717843897,2.0
1,superconduct,IF1-jackknife+,0.595,1.028847126912536,2.0
1,superconduct,IF1-JAWA,0.6,1.0396463921631964,2.0
1,superconduct,IF1-JAWAmm,0.635,1.138923843593335,2.0
1,superconduct,IF2-jackknife,0.68,1.2481459851430652,2.0
1,superconduct,IF2-jackknife-mm,0.755,1.4573594553529658,2.0
1,superconduct,IF2-jackknife+,0.655,1.2067567703081397,2.0
1,superconduct,IF2-JAWA,0.67,1.2213976280654972,2.0
1,superconduct,IF2-JAWAmm,0.735,1.329231560771258,2.0
1,superconduct,IF3-jackknife,0.68,1.2505078586057374,2.0
1,superconduct,IF3-jackknife-mm,0.765,1.4937225107626602,2.0
1,superconduct,IF3-jackknife+,0.685,1.2495127018453975,2.0
1,superconduct,IF3-JAWA,0.69,1.2562162822960208,2.0
1,superconduct,IF3-JAWAmm,0.755,1.4532727465206359,2.0
1,superconduct,IF1-jackknife,0.725,1.2829702282986135,4.0
1,superconduct,IF1-jackknife-mm,0.78,1.4308667758104163,4.0
1,superconduct,IF1-jackknife+,0.72,1.2750302391911088,4.0
1,superconduct,IF1-JAWA,0.72,1.2829702282986135,4.0
1,superconduct,IF1-JAWAmm,0.75,1.3341240781590655,4.0
1,superconduct,IF2-jackknife,0.74,1.357022101469084,4.0
1,superconduct,IF2-jackknife-mm,0.83,1.5729048118546287,4.0
1,superconduct,IF2-jackknife+,0.745,1.3567366997132537,4.0
1,superconduct,IF2-JAWA,0.745,1.3639962535467927,4.0
1,superconduct,IF2-JAWAmm,0.82,1.533754166852403,4.0
1,superconduct,IF3-jackknife,0.765,1.4523489785958703,4.0
1,superconduct,IF3-jackknife-mm,0.845,1.8486851478116595,4.0
1,superconduct,IF3-jackknife+,0.765,1.4523489785958703,4.0
1,superconduct,IF3-JAWA,0.77,1.4725407397021222,4.0
1,superconduct,IF3-JAWAmm,0.835,1.7962821754488014,4.0
1,superconduct,IF1-jackknife,0.785,1.5333488250695282,8.0
1,superconduct,IF1-jackknife-mm,0.85,1.7069204657375547,8.0
1,superconduct,IF1-jackknife+,0.785,1.5333488250695282,8.0
1,superconduct,IF1-JAWA,0.79,1.5559394481771671,8.0
1,superconduct,IF1-JAWAmm,0.845,1.672342325368026,8.0
1,superconduct,IF2-jackknife,0.79,1.5591680664381988,8.0
1,superconduct,IF2-jackknife-mm,0.87,1.8161636351521864,8.0
1,superconduct,IF2-jackknife+,0.795,1.5635778160149412,8.0
1,superconduct,IF2-JAWA,0.795,1.5842637997767728,8.0
1,superconduct,IF2-JAWAmm,0.86,1.7926658950938354,8.0
1,superconduct,IF3-jackknife,0.83,1.7639289481734344,8.0
1,superconduct,IF3-jackknife-mm,0.93,2.2227564102713275,8.0
1,superconduct,IF3-jackknife+,0.835,1.7639289481734344,8.0
1,superconduct,IF3-JAWA,0.835,1.7893947949734748,8.0
1,superconduct,IF3-JAWAmm,0.93,2.17269293635979,8.0
1,superconduct,IF1-jackknife,0.81,1.5969751399336656,16.0
1,superconduct,IF1-jackknife-mm,0.845,1.7859933737974512,16.0
1,superconduct,IF1-jackknife+,0.825,1.6150492331797761,16.0
1,superconduct,IF1-JAWA,0.825,1.6437146558648474,16.0
1,superconduct,IF1-JAWAmm,0.845,1.7765355325452186,16.0
1,superconduct,IF2-jackknife,0.845,1.8084979704877586,16.0
1,superconduct,IF2-jackknife-mm,0.88,2.0926727663825897,16.0
1,superconduct,IF2-jackknife+,0.85,1.8159427803376653,16.0
1,superconduct,IF2-JAWA,0.85,1.8323421374244906,16.0
1,superconduct,IF2-JAWAmm,0.88,2.07458673091437,16.0
1,superconduct,IF3-jackknife,0.855,1.9304966699121553,16.0
1,superconduct,IF3-jackknife-mm,0.915,2.7273686560739296,16.0
1,superconduct,IF3-jackknife+,0.865,1.9241600326177155,16.0
1,superconduct,IF3-JAWA,0.865,1.9344830826088706,16.0
1,superconduct,IF3-JAWAmm,0.9,2.7092909235927185,16.0
1,superconduct,IF1-jackknife,0.82,1.7592762120295768,32.0
1,superconduct,IF1-jackknife-mm,0.86,1.9640331830143638,32.0
1,superconduct,IF1-jackknife+,0.82,1.7536828686625536,32.0
1,superconduct,IF1-JAWA,0.82,1.7592762120295768,32.0
1,superconduct,IF1-JAWAmm,0.86,1.9615240956419682,32.0
1,superconduct,IF2-jackknife,0.84,1.8928228256258317,32.0
1,superconduct,IF2-jackknife-mm,0.895,2.169769387260302,32.0
1,superconduct,IF2-jackknife+,0.84,1.9007641907328323,32.0
1,superconduct,IF2-JAWA,0.845,1.9048097468397382,32.0
1,superconduct,IF2-JAWAmm,0.895,2.1642199931369115,32.0
1,superconduct,IF3-jackknife,0.845,1.9524511111329879,32.0
1,superconduct,IF3-jackknife-mm,0.91,2.2607128009106656,32.0
1,superconduct,IF3-jackknife+,0.85,1.9642031867798262,32.0
1,superconduct,IF3-JAWA,0.85,1.9722088097325856,32.0
1,superconduct,IF3-JAWAmm,0.91,2.2483410006133053,32.0
1,superconduct,IF1-jackknife,0.855,1.9799869459981183,64.0
1,superconduct,IF1-jackknife-mm,0.89,2.1761780402264095,64.0
1,superconduct,IF1-jackknife+,0.86,1.9832288575113768,64.0
1,superconduct,IF1-JAWA,0.86,1.990674857299363,64.0
1,superconduct,IF1-JAWAmm,0.89,2.1646847389458426,64.0
1,superconduct,IF2-jackknife,0.89,2.234656673568624,64.0
1,superconduct,IF2-jackknife-mm,0.925,2.4847304638769385,64.0
1,superconduct,IF2-jackknife+,0.885,2.2261622435011983,64.0
1,superconduct,IF2-JAWA,0.89,2.2363595465995276,64.0
1,superconduct,IF2-JAWAmm,0.925,2.4688214311971555,64.0
1,superconduct,IF3-jackknife,0.895,2.307158869715699,64.0
1,superconduct,IF3-jackknife-mm,0.94,2.57249237117518,64.0
1,superconduct,IF3-jackknife+,0.895,2.312857682533528,64.0
1,superconduct,IF3-JAWA,0.895,2.3230517080228372,64.0
1,superconduct,IF3-JAWAmm,0.94,2.571533442544518,64.0
1,superconduct,IF1-jackknife,0.905,2.4042967461467604,96.0
1,superconduct,IF1-jackknife-mm,0.92,2.5698737643998406,96.0
1,superconduct,IF1-jackknife+,0.905,2.4066903452896513,96.0
1,superconduct,IF1-JAWA,0.905,2.4140912167916957,96.0
1,superconduct,IF1-JAWAmm,0.915,2.5614866653222057,96.0
1,superconduct,IF2-jackknife,0.925,2.645997660437079,96.0
1,superconduct,IF2-jackknife-mm,0.935,2.8419807283675924,96.0
1,superconduct,IF2-jackknife+,0.925,2.644701573458355,96.0
1,superconduct,IF2-JAWA,0.925,2.6501488478472117,96.0
1,superconduct,IF2-JAWAmm,0.935,2.8194278388726275,96.0
1,superconduct,IF3-jackknife,0.925,2.7042191452467232,96.0
1,superconduct,IF3-jackknife-mm,0.94,2.9141732609481235,96.0
1,superconduct,IF3-jackknife+,0.925,2.711998217425554,96.0
1,superconduct,IF3-JAWA,0.925,2.733624579767123,96.0
1,superconduct,IF3-JAWAmm,0.935,2.90878484655106,96.0
1,superconduct,IF1-jackknife,0.925,2.7799568906445793,128.0
1,superconduct,IF1-jackknife-mm,0.93,2.902193725222992,128.0
1,superconduct,IF1-jackknife+,0.925,2.783926298197213,128.0
1,superconduct,IF1-JAWA,0.925,2.8001943130153975,128.0
1,superconduct,IF1-JAWAmm,0.93,2.890739981218789,128.0
1,superconduct,IF2-jackknife,0.93,2.9365278240866015,128.0
1,superconduct,IF2-jackknife-mm,0.93,3.0727576781059938,128.0
1,superconduct,IF2-jackknife+,0.93,2.9305668298826477,128.0
1,superconduct,IF2-JAWA,0.93,2.9369904746176405,128.0
1,superconduct,IF2-JAWAmm,0.93,3.0045642654263034,128.0
1,superconduct,IF3-jackknife,0.93,2.954683912471915,128.0
1,superconduct,IF3-jackknife-mm,0.93,3.0919085387018894,128.0
1,superconduct,IF3-jackknife+,0.93,2.9489892324776896,128.0
1,superconduct,IF3-JAWA,0.93,2.954683912471915,128.0
1,superconduct,IF3-JAWAmm,0.93,3.0331100547053866,128.0
2,superconduct,IF1-jackknife,0.435,0.6384904579486681,0.5
2,superconduct,IF1-jackknife-mm,0.515,0.7559031588870073,0.5
2,superconduct,IF1-jackknife+,0.44,0.6408497955761207,0.5
2,superconduct,IF1-JAWA,0.45,0.6698133545320406,0.5
2,superconduct,IF1-JAWAmm,0.505,0.7297396595153964,0.5
2,superconduct,IF2-jackknife,0.49,0.7535811574622684,0.5
2,superconduct,IF2-jackknife-mm,0.6,1.0335089780221898,0.5
2,superconduct,IF2-jackknife+,0.485,0.7535811574622686,0.5
2,superconduct,IF2-JAWA,0.49,0.7863493449297908,0.5
2,superconduct,IF2-JAWAmm,0.58,1.0080800216386339,0.5
2,superconduct,IF3-jackknife,0.525,0.84161258616374,0.5
2,superconduct,IF3-jackknife-mm,0.83,1.9235069394578095,0.5
2,superconduct,IF3-jackknife+,0.525,0.8357165042189623,0.5
2,superconduct,IF3-JAWA,0.525,0.84161258616374,0.5
2,superconduct,IF3-JAWAmm,0.825,1.8978915962234106,0.5
2,superconduct,IF1-jackknife,0.515,0.7727753077327322,1.0
2,superconduct,IF1-jackknife-mm,0.55,0.8821422804890793,1.0
2,superconduct,IF1-jackknife+,0.515,0.7692330539196655,1.0
2,superconduct,IF1-JAWA,0.52,0.775208804284766,1.0
2,superconduct,IF1-JAWAmm,0.545,0.8538790250607103,1.0
2,superconduct,IF2-jackknife,0.545,0.870971778620111,1.0
2,superconduct,IF2-jackknife-mm,0.61,1.0232804826355513,1.0
2,superconduct,IF2-jackknife+,0.54,0.870971778620111,1.0
2,superconduct,IF2-JAWA,0.54,0.8768715550956951,1.0
2,superconduct,IF2-JAWAmm,0.6,1.0072910835077824,1.0
2,superconduct,IF3-jackknife,0.56,0.9255809115275917,1.0
2,superconduct,IF3-jackknife-mm,0.625,1.0915616319516341,1.0
2,superconduct,IF3-jackknife+,0.565,0.9255809115275917,1.0
2,superconduct,IF3-JAWA,0.57,0.9496488444020088,1.0
2,superconduct,IF3-JAWAmm,0.615,1.0613841482874364,1.0
2,superconduct,IF1-jackknife,0.585,0.8454842234146007,2.0
2,superconduct,IF1-jackknife-mm,0.62,0.9870455461924044,2.0
2,superconduct,IF1-jackknife+,0.59,0.8538523636429569,2.0
2,superconduct,IF1-JAWA,0.595,0.8695747688711524,2.0
2,superconduct,IF1-JAWAmm,0.62,0.9840380647922415,2.0
2,superconduct,IF2-jackknife,0.65,1.0497399579374513,2.0
2,superconduct,IF2-jackknife-mm,0.73,1.2454048360629932,2.0
2,superconduct,IF2-jackknife+,0.655,1.040658595803873,2.0
2,superconduct,IF2-JAWA,0.66,1.0496317087534919,2.0
2,superconduct,IF2-JAWAmm,0.715,1.183520880739977,2.0
2,superconduct,IF3-jackknife,0.67,1.0858867838253574,2.0
2,superconduct,IF3-jackknife-mm,0.755,1.3321877747394995,2.0
2,superconduct,IF3-jackknife+,0.665,1.0858867838253576,2.0
2,superconduct,IF3-JAWA,0.67,1.0967393340420397,2.0
2,superconduct,IF3-JAWAmm,0.755,1.3257807978927834,2.0
2,superconduct,IF1-jackknife,0.675,1.1314172218889464,4.0
2,superconduct,IF1-jackknife-mm,0.735,1.292144716030044,4.0
2,superconduct,IF1-jackknife+,0.675,1.1395305071102753,4.0
2,superconduct,IF1-JAWA,0.675,1.1444911025991173,4.0
2,superconduct,IF1-JAWAmm,0.735,1.287054304874737,4.0
2,superconduct,IF2-jackknife,0.685,1.1967186414019244,4.0
2,superconduct,IF2-jackknife-mm,0.79,1.4716957531550485,4.0
2,superconduct,IF2-jackknife+,0.69,1.2042275423362647,4.0
2,superconduct,IF2-JAWA,0.69,1.2170998173648315,4.0
2,superconduct,IF2-JAWAmm,0.78,1.466924202413066,4.0
2,superconduct,IF3-jackknife,0.695,1.2590243192972281,4.0
2,superconduct,IF3-jackknife-mm,0.81,1.5995313526666382,4.0
2,superconduct,IF3-jackknife+,0.7,1.265079244826334,4.0
2,superconduct,IF3-JAWA,0.7,1.2746520171994127,4.0
2,superconduct,IF3-JAWAmm,0.81,1.5919220025199985,4.0
2,superconduct,IF1-jackknife,0.765,1.358816780398688,8.0
2,superconduct,IF1-jackknife-mm,0.795,1.5429030031869226,8.0
2,superconduct,IF1-jackknife+,0.775,1.3631192019468075,8.0
2,superconduct,IF1-JAWA,0.775,1.3696226600038852,8.0
2,superconduct,IF1-JAWAmm,0.795,1.5398803006612019,8.0
2,superconduct,IF2-jackknife,0.79,1.4761516999314614,8.0
2,superconduct,IF2-jackknife-mm,0.83,1.7392896265426778,8.0
2,superconduct,IF2-jackknife+,0.785,1.4713181235921136,8.0
2,superconduct,IF2-JAWA,0.785,1.476441094368758,8.0
2,superconduct,IF2-JAWAmm,0.83,1.7055233885590102,8.0
2,superconduct,IF3-jackknife,0.8,1.6058443358033248,8.0
2,superconduct,IF3-jackknife-mm,0.865,1.9122740899269566,8.0
2,superconduct,IF3-jackknife+,0.795,1.593116588214829,8.0
2,superconduct,IF3-JAWA,0.8,1.606332911006022,8.0
2,superconduct,IF3-JAWAmm,0.85,1.850469419090155,8.0
2,superconduct,IF1-jackknife,0.785,1.631458989925425,16.0
2,superconduct,IF1-jackknife-mm,0.815,1.8462329436671208,16.0
2,superconduct,IF1-jackknife+,0.785,1.6415313933726936,16.0
2,superconduct,IF1-JAWA,0.785,1.6554084880562565,16.0
2,superconduct,IF1-JAWAmm,0.815,1.8379200810721146,16.0
2,superconduct,IF2-jackknife,0.795,1.7663805794378153,16.0
2,superconduct,IF2-jackknife-mm,0.87,2.051946622928933,16.0
2,superconduct,IF2-jackknife+,0.8,1.7868401847148336,16.0
2,superconduct,IF2-JAWA,0.8,1.8077978446162613,16.0
2,superconduct,IF2-JAWAmm,0.87,2.049503854043224,16.0
2,superconduct,IF3-jackknife,0.825,2.005624625908258,16.0
2,superconduct,IF3-jackknife-mm,0.885,2.337310922050511,16.0
2,superconduct,IF3-jackknife+,0.825,1.9784692413944223,16.0
2,superconduct,IF3-JAWA,0.825,1.9919972269354485,16.0
2,superconduct,IF3-JAWAmm,0.875,2.253776579336936,16.0
2,superconduct,IF1-jackknife,0.8,1.8377418476434042,32.0
2,superconduct,IF1-jackknife-mm,0.835,2.053338522233476,32.0
2,superconduct,IF1-jackknife+,0.795,1.8377418476434042,32.0
2,superconduct,IF1-JAWA,0.795,1.8511511646633516,32.0
2,superconduct,IF1-JAWAmm,0.835,2.0169586388710052,32.0
2,superconduct,IF2-jackknife,0.83,2.0861855554141333,32.0
2,superconduct,IF2-jackknife-mm,0.89,2.3841193278254575,32.0
2,superconduct,IF2-jackknife+,0.835,2.0803192026378126,32.0
2,superconduct,IF2-JAWA,0.835,2.0887681898693047,32.0
2,superconduct,IF2-JAWAmm,0.885,2.3700508402534046,32.0
2,superconduct,IF3-jackknife,0.84,2.2265524592714394,32.0
2,superconduct,IF3-jackknife-mm,0.9,2.5645469133407968,32.0
2,superconduct,IF3-jackknife+,0.84,2.2265524592714394,32.0
2,superconduct,IF3-JAWA,0.84,2.2480864563120915,32.0
2,superconduct,IF3-JAWAmm,0.9,2.500248021423432,32.0
2,superconduct,IF1-jackknife,0.845,2.083741179156925,64.0
2,superconduct,IF1-jackknife-mm,0.88,2.2824289403571987,64.0
2,superconduct,IF1-jackknife+,0.845,2.083090295363095,64.0
2,superconduct,IF1-JAWA,0.845,2.086380585867379,64.0
2,superconduct,IF1-JAWAmm,0.88,2.2817780565633683,64.0
2,superconduct,IF2-jackknife,0.86,2.252503400197369,64.0
